"id","locationId","locationName","type","description","messageDate","date","amount","balance","totalBalance","creditsUsed","originalAmount","discountAmount"
"68350f4b69e8e7108e801f25","rAwOTvyeBKiAiTH7Ww8O","Matrix Concepts Holdings Berhad","LC Email Verification","EmailVerification ref: Sz1b6kGOxJxhL3GlKlNJ-1748307786","-","May 27th 2025, 09:03:09 AM",0.0025,"652.369030","652.369030","0.000000",0.0025,0
"68350f4b69e8e70bc9801f21","rAwOTvyeBKiAiTH7Ww8O","Matrix Concepts Holdings Berhad","LC Email Verification","EmailVerification ref: VE49TYzqB6ZTuYrMLCsZ-1748307786","-","May 27th 2025, 09:03:09 AM",0.0025,"652.371530","652.371530","0.000000",0.0025,0
"68350f4b69e8e71c0e801f1f","rAwOTvyeBKiAiTH7Ww8O","Matrix Concepts Holdings Berhad","Emails","Email ref: id6gBLtXp5I5uw0UwqOf","-","May 27th 2025, 09:03:09 AM",0.000675,"652.374030","652.374030","0.000000",0.000675,0
"68350f4b69e8e718c9801f1b","rAwOTvyeBKiAiTH7Ww8O","Matrix Concepts Holdings Berhad","LC Email Verification","EmailVerification ref: G8Mnrzb8wm8btQ79nQIN-1748307786","-","May 27th 2025, 09:03:09 AM",0.0025,"652.374705","652.374705","0.000000",0.0025,0
"68350f4b69e8e70128801f19","rAwOTvyeBKiAiTH7Ww8O","Matrix Concepts Holdings Berhad","LC Email Verification","EmailVerification ref: TremVUr2NlqZZGsbRasx-1748307787","-","May 27th 2025, 09:03:09 AM",0.0025,"652.377205","652.377205","0.000000",0.0025,0
"68350f4b69e8e77a7a801f00","rAwOTvyeBKiAiTH7Ww8O","Matrix Concepts Holdings Berhad","Emails","Email ref: zjnCEsIn8GWVOPiNRN87","-","May 27th 2025, 09:03:09 AM",0.000675,"652.379705","652.379705","0.000000",0.000675,0
"68350f4b69e8e75811801efe","rAwOTvyeBKiAiTH7Ww8O","Matrix Concepts Holdings Berhad","Emails","Email ref: LG0xo0E7BhJeFLY4g7Mw","-","May 27th 2025, 09:03:09 AM",0.000675,"652.380380","652.380380","0.000000",0.000675,0
"68350f4b69e8e75dcf801efa","rAwOTvyeBKiAiTH7Ww8O","Matrix Concepts Holdings Berhad","LC Email Verification","EmailVerification ref: DVgse3DWf5dsRoDVy6cq-1748307786","-","May 27th 2025, 09:03:09 AM",0.0025,"652.381055","652.381055","0.000000",0.0025,0
"68350f4b69e8e7742a801ef4","rAwOTvyeBKiAiTH7Ww8O","Matrix Concepts Holdings Berhad","LC Email Verification","EmailVerification ref: tOtlVGHmOHwgIkeCu1Ed-1748307786","-","May 27th 2025, 09:03:09 AM",0.0025,"652.383555","652.383555","0.000000",0.0025,0
"68350f4b69e8e70ce7801ef2","rAwOTvyeBKiAiTH7Ww8O","Matrix Concepts Holdings Berhad","Emails","Email ref: aSj8CVMWplBYXLtKHhlg","-","May 27th 2025, 09:03:09 AM",0.000675,"652.386055","652.386055","0.000000",0.000675,0
"68350f4b69e8e7b4d0801ef0","rAwOTvyeBKiAiTH7Ww8O","Matrix Concepts Holdings Berhad","Emails","Email ref: uDF8M3PdZlckDBTa2g3S","-","May 27th 2025, 09:03:09 AM",0.000675,"652.386730","652.386730","0.000000",0.000675,0
"68350f4b69e8e72af3801eec","rAwOTvyeBKiAiTH7Ww8O","Matrix Concepts Holdings Berhad","LC Email Verification","EmailVerification ref: R24sXW1AAnbQgCLU7FzQ-1748307786","-","May 27th 2025, 09:03:09 AM",0.0025,"652.387405","652.387405","0.000000",0.0025,0
"68350f4b69e8e75312801eea","rAwOTvyeBKiAiTH7Ww8O","Matrix Concepts Holdings Berhad","LC Email Verification","EmailVerification ref: md7BVJM4hBXNNXPFBAVg-1748307786","-","May 27th 2025, 09:03:09 AM",0.0025,"652.389905","652.389905","0.000000",0.0025,0
"68350f4b69e8e7528b801ee8","rAwOTvyeBKiAiTH7Ww8O","Matrix Concepts Holdings Berhad","Emails","Email ref: D8muGQNlC19KZptDTbDn","-","May 27th 2025, 09:03:09 AM",0.000675,"652.392405","652.392405","0.000000",0.000675,0
"68350f4b69e8e7a65a801ec9","rAwOTvyeBKiAiTH7Ww8O","Matrix Concepts Holdings Berhad","Emails","Email ref: 5NzbQKqzEiz4HZ5qvd90","-","May 27th 2025, 09:03:09 AM",0.000675,"652.393080","652.393080","0.000000",0.000675,0
"68350f4b69e8e74696801ec7","rAwOTvyeBKiAiTH7Ww8O","Matrix Concepts Holdings Berhad","Emails","Email ref: JANIV3kyfeaD31y2zqtV","-","May 27th 2025, 09:03:09 AM",0.000675,"652.393755","652.393755","0.000000",0.000675,0
"68350f4b69e8e7d7f7801ec1","rAwOTvyeBKiAiTH7Ww8O","Matrix Concepts Holdings Berhad","LC Email Verification","EmailVerification ref: hoobEyNJk19t5AhK2J3N-1748307786","-","May 27th 2025, 09:03:09 AM",0.0025,"652.394430","652.394430","0.000000",0.0025,0
"68350f4b69e8e77d02801ebb","rAwOTvyeBKiAiTH7Ww8O","Matrix Concepts Holdings Berhad","LC Email Verification","EmailVerification ref: 8xYl2xLjpiigb1zFJQ6f-1748307787","-","May 27th 2025, 09:03:09 AM",0.0025,"652.396930","652.396930","0.000000",0.0025,0
"68350f4b69e8e7ee5d801ebd","rAwOTvyeBKiAiTH7Ww8O","Matrix Concepts Holdings Berhad","LC Email Verification","EmailVerification ref: YPj684EnZZWIbggfV7lx-1748307786","-","May 27th 2025, 09:03:09 AM",0.0025,"652.399430","652.399430","0.000000",0.0025,0
"68350f4b69e8e7ac02801eb7","rAwOTvyeBKiAiTH7Ww8O","Matrix Concepts Holdings Berhad","LC Email Verification","EmailVerification ref: 8BZUidp6Fu15Ho51PxKY-1748307786","-","May 27th 2025, 09:03:09 AM",0.0025,"652.401930","652.401930","0.000000",0.0025,0
"68350f4b69e8e70502801eb3","rAwOTvyeBKiAiTH7Ww8O","Matrix Concepts Holdings Berhad","Emails","Email ref: MKC6yHcGJo3ebgw75c4o","-","May 27th 2025, 09:03:09 AM",0.000675,"652.404430","652.404430","0.000000",0.000675,0
"68350f4b69e8e74eb5801ead","rAwOTvyeBKiAiTH7Ww8O","Matrix Concepts Holdings Berhad","Emails","Email ref: LPyAGxoLacXOezAmwqGf","-","May 27th 2025, 09:03:09 AM",0.000675,"652.405105","652.405105","0.000000",0.000675,0
"68350f4b69e8e73647801ea9","rAwOTvyeBKiAiTH7Ww8O","Matrix Concepts Holdings Berhad","LC Email Verification","EmailVerification ref: m81N5mJwfqu166jBb2w0-1748307787","-","May 27th 2025, 09:03:09 AM",0.0025,"652.405780","652.405780","0.000000",0.0025,0
"68350f4b69e8e7c2ec801e8d","rAwOTvyeBKiAiTH7Ww8O","Matrix Concepts Holdings Berhad","LC Email Verification","EmailVerification ref: igqKmAtugSx09ILjb4Jr-1748307786","-","May 27th 2025, 09:03:09 AM",0.0025,"652.408280","652.408280","0.000000",0.0025,0
"68350f4b69e8e7547d801e89","rAwOTvyeBKiAiTH7Ww8O","Matrix Concepts Holdings Berhad","Emails","Email ref: PgMIUxV2viPa2Dk25alH","-","May 27th 2025, 09:03:09 AM",0.000675,"652.410780","652.410780","0.000000",0.000675,0
"68350f4b69e8e70130801e81","rAwOTvyeBKiAiTH7Ww8O","Matrix Concepts Holdings Berhad","LC Email Verification","EmailVerification ref: vyaxaavZGYapP9ZBBU8T-1748307787","-","May 27th 2025, 09:03:09 AM",0.0025,"652.411455","652.411455","0.000000",0.0025,0
"68350f4cb132e956d8f972e7","rAwOTvyeBKiAiTH7Ww8O","Matrix Concepts Holdings Berhad","Emails","Email ref: vA1MfHaZyn81DRpBXAQW","-","May 27th 2025, 09:03:08 AM",0.000675,"652.413955","652.413955","0.000000",0.000675,0
"68350f4b69e8e76fb2801e87","rAwOTvyeBKiAiTH7Ww8O","Matrix Concepts Holdings Berhad","Emails","Email ref: NCKESPL50w5RRGS0gmsU","-","May 27th 2025, 09:03:08 AM",0.000675,"652.414630","652.414630","0.000000",0.000675,0
"68350f4ce56c826390728aad","rAwOTvyeBKiAiTH7Ww8O","Matrix Concepts Holdings Berhad","Emails","Email ref: oki9fLA0xipDpxMu0G6C","-","May 27th 2025, 09:03:08 AM",0.000675,"652.415305","652.415305","0.000000",0.000675,0
"68350f4ce56c82a64e728a9d","rAwOTvyeBKiAiTH7Ww8O","Matrix Concepts Holdings Berhad","Emails","Email ref: nQDAfSe0JzXc2q0TqmSX","-","May 27th 2025, 09:03:08 AM",0.000675,"652.415980","652.415980","0.000000",0.000675,0
"68350f4ce56c8280a4728a6d","rAwOTvyeBKiAiTH7Ww8O","Matrix Concepts Holdings Berhad","Emails","Email ref: KPG8NsNRsxwz9vs9v6cr","-","May 27th 2025, 09:03:08 AM",0.000675,"652.416655","652.416655","0.000000",0.000675,0
"68350f4c64ebc7727c108c27","rAwOTvyeBKiAiTH7Ww8O","Matrix Concepts Holdings Berhad","Emails","Email ref: TxbNYZQrNkvr5jQbrAGP","-","May 27th 2025, 09:03:08 AM",0.000675,"652.417330","652.417330","0.000000",0.000675,0
"68350f4c64ebc79502108c0f","rAwOTvyeBKiAiTH7Ww8O","Matrix Concepts Holdings Berhad","Emails","Email ref: QvimAIg2JPLkGzq4cEbf","-","May 27th 2025, 09:03:08 AM",0.000675,"652.418005","652.418005","0.000000",0.000675,0
"68350f4c64ebc71496108c0d","rAwOTvyeBKiAiTH7Ww8O","Matrix Concepts Holdings Berhad","Emails","Email ref: 124EV9m4RsLKndsNEHM4","-","May 27th 2025, 09:03:08 AM",0.000675,"652.418680","652.418680","0.000000",0.000675,0
"68350f4c64ebc7d263108c09","rAwOTvyeBKiAiTH7Ww8O","Matrix Concepts Holdings Berhad","Emails","Email ref: c6NQZZZQMjqNPfYsqCRX","-","May 27th 2025, 09:03:08 AM",0.000675,"652.419355","652.419355","0.000000",0.000675,0
"68350f4c64ebc76407108be6","rAwOTvyeBKiAiTH7Ww8O","Matrix Concepts Holdings Berhad","Emails","Email ref: 34djlxX1yWlXVIKEfmxF","-","May 27th 2025, 09:03:08 AM",0.000675,"652.420030","652.420030","0.000000",0.000675,0
"68350f4c64ebc7cb1d108be4","rAwOTvyeBKiAiTH7Ww8O","Matrix Concepts Holdings Berhad","Emails","Email ref: ZSgnthHL20vzC07jZdmT","-","May 27th 2025, 09:03:08 AM",0.000675,"652.420705","652.420705","0.000000",0.000675,0
"68350f4c64ebc7fc33108be0","rAwOTvyeBKiAiTH7Ww8O","Matrix Concepts Holdings Berhad","Emails","Email ref: GNlu0lmsDAdAEGQ8XiOj","-","May 27th 2025, 09:03:08 AM",0.000675,"652.421380","652.421380","0.000000",0.000675,0
"68350f4c64ebc7a44d108bde","rAwOTvyeBKiAiTH7Ww8O","Matrix Concepts Holdings Berhad","Emails","Email ref: b9lG0ozIWojUJdTfgelS","-","May 27th 2025, 09:03:08 AM",0.000675,"652.422055","652.422055","0.000000",0.000675,0
"68350f4c64ebc7055a108bce","rAwOTvyeBKiAiTH7Ww8O","Matrix Concepts Holdings Berhad","LC Email Verification","EmailVerification ref: JirbaWaEm7n4m9mibAin-1748307787","-","May 27th 2025, 09:03:08 AM",0.0025,"652.422730","652.422730","0.000000",0.0025,0
"68350f4c64ebc74ef0108bcc","rAwOTvyeBKiAiTH7Ww8O","Matrix Concepts Holdings Berhad","Emails","Email ref: HS3LCe8XbHUiBUdYO4ye","-","May 27th 2025, 09:03:08 AM",0.000675,"652.425230","652.425230","0.000000",0.000675,0
"68350f4ce56c82fc8f728a5b","rAwOTvyeBKiAiTH7Ww8O","Matrix Concepts Holdings Berhad","Emails","Email ref: RAQfMFWA0KquFXLhjxyz","-","May 27th 2025, 09:03:08 AM",0.000675,"652.425905","652.425905","0.000000",0.000675,0
"68350f4c64ebc7ef85108b86","rAwOTvyeBKiAiTH7Ww8O","Matrix Concepts Holdings Berhad","Emails","Email ref: M2K46kTSudSHJNV5UYUp","-","May 27th 2025, 09:03:08 AM",0.000675,"652.426580","652.426580","0.000000",0.000675,0
"68350f4c64ebc77a38108b6c","rAwOTvyeBKiAiTH7Ww8O","Matrix Concepts Holdings Berhad","Emails","Email ref: d5QAwwYuqwmBA2cEATIf","-","May 27th 2025, 09:03:08 AM",0.000675,"652.427255","652.427255","0.000000",0.000675,0
"68350f4c64ebc7d221108b41","rAwOTvyeBKiAiTH7Ww8O","Matrix Concepts Holdings Berhad","Emails","Email ref: UTDczz8gufQYfTqkuZFJ","-","May 27th 2025, 09:03:08 AM",0.000675,"652.427930","652.427930","0.000000",0.000675,0
"68350f4c64ebc75cb0108b21","rAwOTvyeBKiAiTH7Ww8O","Matrix Concepts Holdings Berhad","LC Email Verification","EmailVerification ref: r8F0NxjxEGOTufqw1eGA-1748307787","-","May 27th 2025, 09:03:08 AM",0.0025,"652.428605","652.428605","0.000000",0.0025,0
"68350f4c3534f2ca0bfb40d7","rAwOTvyeBKiAiTH7Ww8O","Matrix Concepts Holdings Berhad","Emails","Email ref: NdkEsBmDmObNgfGCJGGD","-","May 27th 2025, 09:03:08 AM",0.000675,"652.431105","652.431105","0.000000",0.000675,0
"68350f4b96b1a202b36915d7","rAwOTvyeBKiAiTH7Ww8O","Matrix Concepts Holdings Berhad","LC Email Verification","EmailVerification ref: EqK4i831cQhKEQe9kBAd-1748307786","-","May 27th 2025, 09:03:08 AM",0.0025,"652.431780","652.431780","0.000000",0.0025,0
"68350f4b96b1a221316915d5","rAwOTvyeBKiAiTH7Ww8O","Matrix Concepts Holdings Berhad","LC Email Verification","EmailVerification ref: k6niXaMW7KbiwGtPmZAL-1748307786","-","May 27th 2025, 09:03:08 AM",0.0025,"652.434280","652.434280","0.000000",0.0025,0
"68350f4b96b1a28feb6915cf","rAwOTvyeBKiAiTH7Ww8O","Matrix Concepts Holdings Berhad","LC Email Verification","EmailVerification ref: o1vvDwRU9P1ka2LwCWlQ-1748307786","-","May 27th 2025, 09:03:08 AM",0.0025,"652.436780","652.436780","0.000000",0.0025,0
"68350f4b96b1a2c5196915bf","rAwOTvyeBKiAiTH7Ww8O","Matrix Concepts Holdings Berhad","LC Email Verification","EmailVerification ref: 0PBn6py7vv1AU2zd4hCw-1748307786","-","May 27th 2025, 09:03:08 AM",0.0025,"652.439280","652.439280","0.000000",0.0025,0
"68350f4b96b1a21ce46915ab","rAwOTvyeBKiAiTH7Ww8O","Matrix Concepts Holdings Berhad","Emails","Email ref: 6d77nUjnqwUfrWKDzIyd","-","May 27th 2025, 09:03:08 AM",0.000675,"652.441780","652.441780","0.000000",0.000675,0
"68350f4b96b1a213dd6915a7","rAwOTvyeBKiAiTH7Ww8O","Matrix Concepts Holdings Berhad","LC Email Verification","EmailVerification ref: oh3VSuLGuaVvADhQPohi-1748307786","-","May 27th 2025, 09:03:08 AM",0.0025,"652.442455","652.442455","0.000000",0.0025,0
"68350f4b96b1a292586915a5","rAwOTvyeBKiAiTH7Ww8O","Matrix Concepts Holdings Berhad","LC Email Verification","EmailVerification ref: G6YwdCbKFbmza2si7Uqh-1748307786","-","May 27th 2025, 09:03:08 AM",0.0025,"652.444955","652.444955","0.000000",0.0025,0
"68350f4b96b1a2a2bf691599","rAwOTvyeBKiAiTH7Ww8O","Matrix Concepts Holdings Berhad","LC Email Verification","EmailVerification ref: 9lLUWQYhKv1bgALObjru-1748307787","-","May 27th 2025, 09:03:08 AM",0.0025,"652.447455","652.447455","0.000000",0.0025,0
"68350f4b96b1a2de00691591","rAwOTvyeBKiAiTH7Ww8O","Matrix Concepts Holdings Berhad","LC Email Verification","EmailVerification ref: 0TlO6dDOj0TKwxYZESzP-1748307787","-","May 27th 2025, 09:03:08 AM",0.0025,"652.449955","652.449955","0.000000",0.0025,0
"68350f4b96b1a2561769157e","rAwOTvyeBKiAiTH7Ww8O","Matrix Concepts Holdings Berhad","Emails","Email ref: UvJtYcagyj1N5BH8lLuF","-","May 27th 2025, 09:03:08 AM",0.000675,"652.452455","652.452455","0.000000",0.000675,0
"68350f4b96b1a23d7669157c","rAwOTvyeBKiAiTH7Ww8O","Matrix Concepts Holdings Berhad","LC Email Verification","EmailVerification ref: UIRtGpHwVfMrswhampx3-1748307786","-","May 27th 2025, 09:03:08 AM",0.0025,"652.453130","652.453130","0.000000",0.0025,0
"68350f4b96b1a2375969156e","rAwOTvyeBKiAiTH7Ww8O","Matrix Concepts Holdings Berhad","LC Email Verification","EmailVerification ref: 2yhdb9I5OO6nx9wYWGFR-1748307786","-","May 27th 2025, 09:03:08 AM",0.0025,"652.455630","652.455630","0.000000",0.0025,0
"68350f4b96b1a242f869155b","rAwOTvyeBKiAiTH7Ww8O","Matrix Concepts Holdings Berhad","LC Email Verification","EmailVerification ref: k4azC5V7KPRx8mj4oI0u-1748307786","-","May 27th 2025, 09:03:08 AM",0.0025,"652.458130","652.458130","0.000000",0.0025,0
"68350f4b96b1a21caf691555","rAwOTvyeBKiAiTH7Ww8O","Matrix Concepts Holdings Berhad","LC Email Verification","EmailVerification ref: n29C3rLqzAwNTFXpOA9J-1748307786","-","May 27th 2025, 09:03:08 AM",0.0025,"652.460630","652.460630","0.000000",0.0025,0
"68350f4b96b1a2bc16691553","rAwOTvyeBKiAiTH7Ww8O","Matrix Concepts Holdings Berhad","LC Email Verification","EmailVerification ref: Ot7HtRNupa294BAAnD5i-1748307786","-","May 27th 2025, 09:03:08 AM",0.0025,"652.463130","652.463130","0.000000",0.0025,0
"68350f4b96b1a2385d69154f","rAwOTvyeBKiAiTH7Ww8O","Matrix Concepts Holdings Berhad","Emails","Email ref: 188bVCmI95aEUUQwADJC","-","May 27th 2025, 09:03:08 AM",0.000675,"652.465630","652.465630","0.000000",0.000675,0
"68350f4b96b1a2eab2691541","rAwOTvyeBKiAiTH7Ww8O","Matrix Concepts Holdings Berhad","LC Email Verification","EmailVerification ref: 85CBifak4VuMOKt5YtL1-1748307786","-","May 27th 2025, 09:03:08 AM",0.0025,"652.466305","652.466305","0.000000",0.0025,0
"68350f4b96b1a2e1e7691534","rAwOTvyeBKiAiTH7Ww8O","Matrix Concepts Holdings Berhad","LC Email Verification","EmailVerification ref: XP3zl0teFbn6qlyViV1V-1748307786","-","May 27th 2025, 09:03:08 AM",0.0025,"652.468805","652.468805","0.000000",0.0025,0
"68350f4b96b1a2074d691532","rAwOTvyeBKiAiTH7Ww8O","Matrix Concepts Holdings Berhad","LC Email Verification","EmailVerification ref: 8KqaWuaO6qSPxRbA63uJ-1748307786","-","May 27th 2025, 09:03:08 AM",0.0025,"652.471305","652.471305","0.000000",0.0025,0
"68350f4b96b1a2c28f69152e","rAwOTvyeBKiAiTH7Ww8O","Matrix Concepts Holdings Berhad","LC Email Verification","EmailVerification ref: LXjkTFntCpdPLcm1l1p6-1748307786","-","May 27th 2025, 09:03:08 AM",0.0025,"652.473805","652.473805","0.000000",0.0025,0
"68350f4b96b1a27cd6691501","rAwOTvyeBKiAiTH7Ww8O","Matrix Concepts Holdings Berhad","Emails","Email ref: lLg25O4TgpqLHgBX2KBa","-","May 27th 2025, 09:03:08 AM",0.000675,"652.476305","652.476305","0.000000",0.000675,0
"68350f4c3534f24d14fb408a","rAwOTvyeBKiAiTH7Ww8O","Matrix Concepts Holdings Berhad","Emails","Email ref: ZB7w23r4lbbwXpviX7Cc","-","May 27th 2025, 09:03:08 AM",0.000675,"652.476980","652.476980","0.000000",0.000675,0
"68350f4b96b1a29c22691520","rAwOTvyeBKiAiTH7Ww8O","Matrix Concepts Holdings Berhad","LC Email Verification","EmailVerification ref: LTAiYdhD4rQko4mVgQgx-1748307786","-","May 27th 2025, 09:03:08 AM",0.0025,"652.477655","652.477655","0.000000",0.0025,0
"68350f4b96b1a24ed4691503","rAwOTvyeBKiAiTH7Ww8O","Matrix Concepts Holdings Berhad","LC Email Verification","EmailVerification ref: 18W7NaWDo4zDxFZUc80R-1748307786","-","May 27th 2025, 09:03:08 AM",0.0025,"652.480155","652.480155","0.000000",0.0025,0
"68350f4b96b1a211566914ff","rAwOTvyeBKiAiTH7Ww8O","Matrix Concepts Holdings Berhad","LC Email Verification","EmailVerification ref: PeGzXKhAI1b830PSgo2W-1748307786","-","May 27th 2025, 09:03:08 AM",0.0025,"652.482655","652.482655","0.000000",0.0025,0
"68350f4b96b1a29b056914fd","rAwOTvyeBKiAiTH7Ww8O","Matrix Concepts Holdings Berhad","Emails","Email ref: IaIGoc0STv0L4ClzRZYs","-","May 27th 2025, 09:03:08 AM",0.000675,"652.485155","652.485155","0.000000",0.000675,0
"68350f4b96b1a2371e6914f9","rAwOTvyeBKiAiTH7Ww8O","Matrix Concepts Holdings Berhad","LC Email Verification","EmailVerification ref: oUWhuSpHFP0kdrQtzEpj-1748307786","-","May 27th 2025, 09:03:08 AM",0.0025,"652.485830","652.485830","0.000000",0.0025,0
"68350f4b96b1a217286914d6","rAwOTvyeBKiAiTH7Ww8O","Matrix Concepts Holdings Berhad","LC Email Verification","EmailVerification ref: SRBdYrWRuHP8Sy0E0AKg-1748307786","-","May 27th 2025, 09:03:08 AM",0.0025,"652.488330","652.488330","0.000000",0.0025,0
"68350f4b96b1a255b46914d4","rAwOTvyeBKiAiTH7Ww8O","Matrix Concepts Holdings Berhad","Emails","Email ref: CubRAzA1nOywSU77dxQU","-","May 27th 2025, 09:03:08 AM",0.000675,"652.490830","652.490830","0.000000",0.000675,0
"68350f4b96b1a23c3d6914ce","rAwOTvyeBKiAiTH7Ww8O","Matrix Concepts Holdings Berhad","LC Email Verification","EmailVerification ref: kGlxxBBuSAzKTXwkQyGV-1748307786","-","May 27th 2025, 09:03:08 AM",0.0025,"652.491505","652.491505","0.000000",0.0025,0
"68350f4b96b1a215046914b1","rAwOTvyeBKiAiTH7Ww8O","Matrix Concepts Holdings Berhad","LC Email Verification","EmailVerification ref: pSJPnap93kRZv7sFmvGW-1748307787","-","May 27th 2025, 09:03:08 AM",0.0025,"652.494005","652.494005","0.000000",0.0025,0
"68350f4b96b1a247286914af","rAwOTvyeBKiAiTH7Ww8O","Matrix Concepts Holdings Berhad","LC Email Verification","EmailVerification ref: lWVskoPKA8AHWhI0RpXO-1748307786","-","May 27th 2025, 09:03:08 AM",0.0025,"652.496505","652.496505","0.000000",0.0025,0
"68350f4b96b1a24d35691496","rAwOTvyeBKiAiTH7Ww8O","Matrix Concepts Holdings Berhad","LC Email Verification","EmailVerification ref: HGiX9c1PdeapHJ90QuxO-1748307786","-","May 27th 2025, 09:03:08 AM",0.0025,"652.499005","652.499005","0.000000",0.0025,0
"68350f4b96b1a26c9b691492","rAwOTvyeBKiAiTH7Ww8O","Matrix Concepts Holdings Berhad","Emails","Email ref: qaJba5qYyz1YL0je9dUX","-","May 27th 2025, 09:03:08 AM",0.000675,"652.501505","652.501505","0.000000",0.000675,0
"68350f4b96b1a25d9269148e","rAwOTvyeBKiAiTH7Ww8O","Matrix Concepts Holdings Berhad","LC Email Verification","EmailVerification ref: 6P3fI7YL55gtl4uIwWtx-1748307786","-","May 27th 2025, 09:03:08 AM",0.0025,"652.502180","652.502180","0.000000",0.0025,0
"68350f4b96b1a2a723691472","rAwOTvyeBKiAiTH7Ww8O","Matrix Concepts Holdings Berhad","LC Email Verification","EmailVerification ref: 6ZRLgqzvdTkATvBya0YI-1748307787","-","May 27th 2025, 09:03:08 AM",0.0025,"652.504680","652.504680","0.000000",0.0025,0
"68350f4b96b1a2c2de691464","rAwOTvyeBKiAiTH7Ww8O","Matrix Concepts Holdings Berhad","LC Email Verification","EmailVerification ref: M1MlYLZokr3RbsO8nOn5-1748307786","-","May 27th 2025, 09:03:08 AM",0.0025,"652.507180","652.507180","0.000000",0.0025,0
"68350f4b96b1a22556691460","rAwOTvyeBKiAiTH7Ww8O","Matrix Concepts Holdings Berhad","LC Email Verification","EmailVerification ref: bnyggvjph3f7252t0JfT-1748307787","-","May 27th 2025, 09:03:08 AM",0.0025,"652.509680","652.509680","0.000000",0.0025,0
"68350f4b96b1a23eea69145e","rAwOTvyeBKiAiTH7Ww8O","Matrix Concepts Holdings Berhad","LC Email Verification","EmailVerification ref: mfQ9cwP8lov0qUNwhFhX-1748307787","-","May 27th 2025, 09:03:08 AM",0.0025,"652.512180","652.512180","0.000000",0.0025,0
"68350f4b96b1a26fdb691437","rAwOTvyeBKiAiTH7Ww8O","Matrix Concepts Holdings Berhad","LC Email Verification","EmailVerification ref: 7iy6S00tfBOkSNLDucZm-1748307786","-","May 27th 2025, 09:03:08 AM",0.0025,"652.514680","652.514680","0.000000",0.0025,0
"68350f4c3534f27fa1fb404d","rAwOTvyeBKiAiTH7Ww8O","Matrix Concepts Holdings Berhad","Emails","Email ref: ZG6kJKC3e3lRIJTiI4Np","-","May 27th 2025, 09:03:08 AM",0.000675,"652.517180","652.517180","0.000000",0.000675,0
"68350f4b96b1a21912691458","rAwOTvyeBKiAiTH7Ww8O","Matrix Concepts Holdings Berhad","LC Email Verification","EmailVerification ref: uGKKPJdgFQmLKA0rpvCn-1748307787","-","May 27th 2025, 09:03:08 AM",0.0025,"652.517855","652.517855","0.000000",0.0025,0
"68350f4b96b1a2d9fd691451","rAwOTvyeBKiAiTH7Ww8O","Matrix Concepts Holdings Berhad","LC Email Verification","EmailVerification ref: Be0dpw7keNYRKQhNv4N4-1748307786","-","May 27th 2025, 09:03:08 AM",0.0025,"652.520355","652.520355","0.000000",0.0025,0
"68350f4b96b1a23783691435","rAwOTvyeBKiAiTH7Ww8O","Matrix Concepts Holdings Berhad","LC Email Verification","EmailVerification ref: KDeF9Tc0vMlxTSZoDaJV-1748307786","-","May 27th 2025, 09:03:08 AM",0.0025,"652.522855","652.522855","0.000000",0.0025,0
"68350f4b96b1a21c2269142d","rAwOTvyeBKiAiTH7Ww8O","Matrix Concepts Holdings Berhad","LC Email Verification","EmailVerification ref: 7ndUeZv6gICesLffr8ml-1748307787","-","May 27th 2025, 09:03:08 AM",0.0025,"652.525355","652.525355","0.000000",0.0025,0
"68350f4b96b1a22e16691421","rAwOTvyeBKiAiTH7Ww8O","Matrix Concepts Holdings Berhad","LC Email Verification","EmailVerification ref: A8lNxK4RZuZ8wSVANsdA-1748307786","-","May 27th 2025, 09:03:08 AM",0.0025,"652.527855","652.527855","0.000000",0.0025,0
"68350f4c3534f27cd1fb4025","rAwOTvyeBKiAiTH7Ww8O","Matrix Concepts Holdings Berhad","Emails","Email ref: 3A1k9dfA0wcn5dOogsj0","-","May 27th 2025, 09:03:08 AM",0.000675,"652.530355","652.530355","0.000000",0.000675,0
"68350f4b96b1a26f6969140b","rAwOTvyeBKiAiTH7Ww8O","Matrix Concepts Holdings Berhad","LC Email Verification","EmailVerification ref: XlE9JhNssPHXwbLFhcPE-1748307786","-","May 27th 2025, 09:03:08 AM",0.0025,"652.531030","652.531030","0.000000",0.0025,0
"68350f4b96b1a2ec85691407","rAwOTvyeBKiAiTH7Ww8O","Matrix Concepts Holdings Berhad","LC Email Verification","EmailVerification ref: 4kBzHTftq3YVEANbHHoZ-1748307786","-","May 27th 2025, 09:03:08 AM",0.0025,"652.533530","652.533530","0.000000",0.0025,0
"68350f4b451cc4b52a1f9045","rAwOTvyeBKiAiTH7Ww8O","Matrix Concepts Holdings Berhad","LC Email Verification","EmailVerification ref: z8msdQWgvUVlxDSgIhxv-1748307787","-","May 27th 2025, 09:03:07 AM",0.0025,"652.536030","652.536030","0.000000",0.0025,0
"68350f4b451cc439351f903f","rAwOTvyeBKiAiTH7Ww8O","Matrix Concepts Holdings Berhad","LC Email Verification","EmailVerification ref: RqkU2oWSku4vtbJBMwDN-1748307786","-","May 27th 2025, 09:03:07 AM",0.0025,"652.538530","652.538530","0.000000",0.0025,0
